AverageRateBlockedDefTent__c,AverageRateBlockedDef__c,AverageRateBlockedTent__c,BlockedDefinite__c,BlockedDefTent__c,BlockedProspect__c,BlockedTentative__c,BudgetedRate__c,BudgetedRooms__c,DailyRoomInventory__c,EffectiveDateString__c,EffectiveDate__c,ExternalId__c,ForecastedOccupancy__c,GroupAvailable__c,GuestroomType__c,IsRunOfHouse__c,Location__c,MinimumAcceptableRate__c,Name,NIHRMMigrations_ExternalID__c,OccupancyPercentage__c,OutOfService__c,PhysicalRoomInventory__c,PMSOnlyTransient__c,RackRate__c,RevenueBlockedDef__c,RevenueBlockedTent__c,RevenueDefTent__c,RoomTypeAvailable__c,SourceSystemExternalId__c,TotalAverageRateBlockedDefTent__c,TotalAverageRateBlockedDef__c,TotalAverageRateBlockedTent__c,TotalBlockedDefinite__c,TotalBlockedDefTent__c,TotalBlockedProspect__c,TotalBlockedTentative__c,TotalDailyRoomInventory__c,TotalForecastedOccupancy__c,TotalGroupAvailable__c,TotalGroupCeiling__c,TotalOccupancyPercentage__c,TotalOutOfService__c,TotalPhysicalRoomInventory__c,TotalRevenueBlockedDef__c,TotalRevenueBlockedTent__c,TotalRevenueDefTent__c,TotalRoomTypeAvailable__c,TotalTransientProtected__c,TotalTransientSold__c,TransientProtectedRemaining__c,TransientProtected__c,TransientSold__c,UniqueExternalId__c 
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-10,2026-02-10,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/10/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-11,2026-02-11,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/11/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-12,2026-02-12,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/12/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-13,2026-02-13,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/13/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-14,2026-02-14,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/14/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-15,2026-02-15,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/15/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-16,2026-02-16,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/16/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-17,2026-02-17,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/17/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-18,2026-02-18,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/18/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-19,2026-02-19,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/19/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-20,2026-02-20,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/20/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-21,2026-02-21,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/21/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-22,2026-02-22,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/22/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-23,2026-02-23,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/23/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-24,2026-02-24,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/24/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-25,2026-02-25,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/25/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-26,2026-02-26,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/26/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-27,2026-02-27,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/27/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-02-28,2026-02-28,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 2/28/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-01,2026-03-01,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/1/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-02,2026-03-02,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/2/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-03,2026-03-03,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/3/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-04,2026-03-04,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/4/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-05,2026-03-05,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/5/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-06,2026-03-06,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/6/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-07,2026-03-07,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/7/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-08,2026-03-08,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/8/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-09,2026-03-09,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/9/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-10,2026-03-10,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/10/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-11,2026-03-11,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/11/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-12,2026-03-12,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/12/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-13,2026-03-13,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/13/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-14,2026-03-14,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/14/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-15,2026-03-15,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/15/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-16,2026-03-16,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/16/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-17,2026-03-17,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/17/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-18,2026-03-18,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/18/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-19,2026-03-19,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/19/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-20,2026-03-20,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/20/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-21,2026-03-21,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/21/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-22,2026-03-22,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/22/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-23,2026-03-23,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/23/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-24,2026-03-24,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/24/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-25,2026-03-25,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/25/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-26,2026-03-26,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/26/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-27,2026-03-27,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/27/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-28,2026-03-28,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/28/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-29,2026-03-29,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/29/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-30,2026-03-30,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/30/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-03-31,2026-03-31,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 3/31/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-01,2026-04-01,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/1/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-02,2026-04-02,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/2/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-03,2026-04-03,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/3/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-04,2026-04-04,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/4/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-05,2026-04-05,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/5/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-06,2026-04-06,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/6/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-07,2026-04-07,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/7/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-08,2026-04-08,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/8/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-09,2026-04-09,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/9/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-10,2026-04-10,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/10/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-11,2026-04-11,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/11/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-12,2026-04-12,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/12/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-13,2026-04-13,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/13/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-14,2026-04-14,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/14/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-15,2026-04-15,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/15/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-16,2026-04-16,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/16/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-17,2026-04-17,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/17/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,2026-04-18,2026-04-18,,0.0,40.0,a4CKa000000m2bwMAA,false,a47Ka000000lhMlIAI,,King: 4/18/2026,,0.0,,40.0,0.0,,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
